"month","year","url","row","bien","medida","cantidad","precio","total"
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","47","Calzones/Bikinis","Unidad",1.23,33.21,40.8483
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","48","Brassier/sostén","Unidad",0.97,36.56,35.4632
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","49","Sandalias de cuero sintético","Par",0.44,221.88,97.6272
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","50","Traje completo","Unidad",0.501964507835002,253.35,127.172708059998
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","51","Calzones","Unidad",1.4326365541172,22.39,32.0767324466842
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","52","Calcetines","Par",1.38828467371139,21.69,30.1118945728
"Dic",2015,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","53","Zapato de cuero sintético","Par",0.44713223086502,292.71,130.8800752965
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","1","Arroz","Libra",38,12.09,459.42
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","2","Frijol","Libra",34,14.97,508.98
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","3","Azúcar","Libra",30,9.96,298.8
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","4","Aceite","Litro",7,30.82,215.74
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","5","Posta de res","Libra",8,85.81,686.48
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","6","Posta de cerdo","Libra",5,71.5,357.5
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","7","Carne de aves","Libra",8,36.97,295.76
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","8","Chuleta de pescado","Libra",9,71.82,646.38
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","9","Leche","Litro",30,25.98,779.4
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","10","Huevos","Docena",7,48.89,342.23
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","11","Queso seco","Libra",9,54.18,487.62
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","12","Tortilla","Libra",57,16.04,914.28
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","13","Pinolillo","Libra",10,24.55,245.5
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","14","Pastas alimenticias","Libra",5,23.66,118.3
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","15","Pan","Libra",27,19.29,520.83
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","16","Tomate de cocinar","Libra",14,17.64,246.96
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","17","Cebolla blanca","Libra",8,25.92,207.36
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","18","Papas","Libra",15,16.03,240.45
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","19","Ayote","Libra",32,6.08,194.56
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","20","Chiltoma","Libra",3,34.59,103.77
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","21","Plátano verde","Libra",16,9.4,150.4
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","22","Naranja","Libra",46,5.01,230.46
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","23","Repollo","Libra",2,5.74,11.48
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","24","Jabón de lavar ropa","Unidad",12.55,13.07,164.0285
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.49,69.6453
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","26","Pasta dental","Unidad de 115 grs",2.13,29.01,61.7913
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","27","Fósforos","Cajita de 40 cerillos",10.87,0.96,10.4352
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","28","Escoba","Unidad",1.22,39.67,48.3974
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","29","Papel higiénico","Rollos",10.71,11.39,121.9869
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","30","Jabón de baño","Unidad",4.67,6.16,28.7672
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,15.7,34.697
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","32","Desodorante nacional","Unidad",1.9,22.94,43.586
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","33","Cepillo dental","Unidad",2.49,10.61,26.4189
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","35","Gas butano","25 libras",1,196.85,196.85
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","36","Luz eléctrica","KWH",100,2.582135,258.2135
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","37","Agua","Galones",5292,0.023878,126.362376
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","38","Transporte","Pasaje",240,2.5,600
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,369.35,229.473498860453
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","40","Camisa manga corta","Unidad",0.660003700679698,103.91,68.5809845376275
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","41","Calzoncillos","Unidad",1.56501893310219,35.09,54.9165143625559
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","42","Calcetines","Par",1.3198798072969,24.91,32.8782059997659
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,369.33,159.628600784225
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","44","Blusa manga corta","Unidad",0.66,94.8,62.568
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,348.33,177.6483
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","46","Vestido entero","Unidad",0.5,244.06,122.03
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","47","Calzones/Bikinis","Unidad",1.23,33.22,40.8606
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","48","Brassier/sostén","Unidad",0.97,37.02,35.9094
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","49","Sandalias de cuero sintético","Par",0.44,223.08,98.1552
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","50","Traje completo","Unidad",0.501964507835002,254.86,127.930674466829
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","51","Calzones","Unidad",1.4326365541172,22.78,32.6354607027899
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","52","Calcetines","Par",1.38828467371139,21.7,30.1257774195371
"Ene",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","53","Zapato de cuero sintético","Par",0.44713223086502,290.83,130.039466702474
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","1","Arroz","Libra",38,12.09,459.42
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","2","Frijol","Libra",34,14.81,503.54
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","3","Azúcar","Libra",30,9.96,298.8
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","4","Aceite","Litro",7,30.83,215.81
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","5","Posta de res","Libra",8,86.17,689.36
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","6","Posta de cerdo","Libra",5,70.61,353.05
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","7","Carne de aves","Libra",8,36.77,294.16
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","8","Chuleta de pescado","Libra",9,72.45,652.05
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","9","Leche","Litro",30,26.01,780.3
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","10","Huevos","Docena",7,48.4,338.8
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","11","Queso seco","Libra",9,57.95,521.55
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","12","Tortilla","Libra",57,15.15,863.55
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","13","Pinolillo","Libra",10,24.95,249.5
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","14","Pastas alimenticias","Libra",5,23.8,119
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","15","Pan","Libra",27,19.32,521.64
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","16","Tomate de cocinar","Libra",14,15.9,222.6
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","17","Cebolla blanca","Libra",8,34.11,272.88
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","18","Papas","Libra",15,17.55,263.25
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","19","Ayote","Libra",32,6.32,202.24
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","20","Chiltoma","Libra",3,34.5,103.5
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","21","Plátano verde","Libra",16,8.9,142.4
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","22","Naranja","Libra",46,5.8,266.8
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","23","Repollo","Libra",2,7.03,14.06
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","24","Jabón de lavar ropa","Unidad",12.55,12.73,159.7615
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.53,70.7641
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","26","Pasta dental","Unidad de 115 grs",2.13,29.02,61.8126
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","27","Fósforos","Cajita de 40 cerillos",10.87,0.94,10.2178
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","28","Escoba","Unidad",1.22,40.48,49.3856
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","29","Papel higiénico","Rollos",10.71,11.45,122.6295
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","30","Jabón de baño","Unidad",4.67,6.14,28.6738
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,15.87,35.0727
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","32","Desodorante nacional","Unidad",1.9,23.11,43.909
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","33","Cepillo dental","Unidad",2.49,10.71,26.6679
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","35","Gas butano","25 libras",1,194.79,194.79
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","36","Luz eléctrica","KWH",100,2.5023165,250.23165
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","37","Agua","Galones",5292,0.023878,126.362376
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","38","Transporte","Pasaje",240,2.5,600
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,372.63,231.511330392231
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","40","Camisa manga corta","Unidad",0.660003700679698,106.11,70.0329926791228
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","41","Calzoncillos","Unidad",1.56501893310219,35.25,55.1669173918522
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","42","Calcetines","Par",1.3198798072969,25.01,33.0101939804956
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,369.83,159.84470643606
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","44","Blusa manga corta","Unidad",0.66,96.31,63.5646
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,356.8,181.968
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","46","Vestido entero","Unidad",0.5,245.09,122.545
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","47","Calzones/Bikinis","Unidad",1.23,33.22,40.8606
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","48","Brassier/sostén","Unidad",0.97,37.14,36.0258
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","49","Sandalias de cuero sintético","Par",0.44,224.85,98.934
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","50","Traje completo","Unidad",0.501964507835002,256.78,128.894446321872
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","51","Calzones","Unidad",1.4326365541172,22.79,32.6497870683311
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","52","Calcetines","Par",1.38828467371139,21.85,30.3340201205938
"Feb",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBFeb2016.xls","53","Zapato de cuero sintético","Par",0.44713223086502,293.29,131.139411990402
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","1","Arroz","Libra",38,12.18,462.84
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","2","Frijol","Libra",34,15.41,523.94
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","3","Azúcar","Libra",30,9.99,299.7
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","4","Aceite","Litro",7,30.78,215.46
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","5","Posta de res","Libra",8,85.4,683.2
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","6","Posta de cerdo","Libra",5,70.76,353.8
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","7","Carne de aves","Libra",8,36.89,295.12
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","8","Chuleta de pescado","Libra",9,76.73,690.57
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","9","Leche","Litro",30,26.01,780.3
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","10","Huevos","Docena",7,46.67,326.69
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","11","Queso seco","Libra",9,59.1,531.9
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","12","Tortilla","Libra",57,15.36,875.52
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","13","Pinolillo","Libra",10,25.28,252.8
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","14","Pastas alimenticias","Libra",5,23.94,119.7
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","15","Pan","Libra",27,19.73,532.71
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","16","Tomate de cocinar","Libra",14,10.77,150.78
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","17","Cebolla blanca","Libra",8,44.22,353.76
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","18","Papas","Libra",15,17.73,265.95
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","19","Ayote","Libra",32,6.8,217.6
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","20","Chiltoma","Libra",3,35.66,106.98
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","21","Plátano verde","Libra",16,9.82,157.12
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","22","Naranja","Libra",46,7.08,325.68
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","23","Repollo","Libra",2,5.95,11.9
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","24","Jabón de lavar ropa","Unidad",12.55,12.61,158.2555
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.55,71.3235
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","26","Pasta dental","Unidad de 115 grs",2.13,29.15,62.0895
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","27","Fósforos","Cajita de 40 cerillos",10.87,0.94,10.2178
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","28","Escoba","Unidad",1.22,40.48,49.3856
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","29","Papel higiénico","Rollos",10.71,11.39,121.9869
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","30","Jabón de baño","Unidad",4.67,6.18,28.8606
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,15.85,35.0285
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","32","Desodorante nacional","Unidad",1.9,23.48,44.612
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","33","Cepillo dental","Unidad",2.49,10.71,26.6679
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","35","Gas butano","25 libras",1,199.52,199.52
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","36","Luz eléctrica","KWH",100,2.51266175,251.266175
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","37","Agua","Galones",5292,0.023878,126.362376
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","38","Transporte","Pasaje",240,2.5,600
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,376.25,233.760400558401
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","40","Camisa manga corta","Unidad",0.660003700679698,106.12,70.0395927161296
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","41","Calzoncillos","Unidad",1.56501893310219,35.29,55.2295181491763
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","42","Calcetines","Par",1.3198798072969,24.76,32.6802240286714
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,369.76,159.814451644803
"Mar",2016,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBMar2016.xls","44","Blusa manga corta","Unidad",0.66,95.93,63.3138
